tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69666011147821e+17,negative,1.0,Can't Tell,0.3704,Delta,AristidesPN,0,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch,,2015-02-22 17:12:15 -0800,"ÜT: 18.463449,-70.003608",Quito
5.69665766628286e+17,negative,1.0,Late Flight,1.0,Delta,twofishtacos,0,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?,,2015-02-22 17:11:17 -0800,New York City,Eastern Time (US & Canada)
5.69665692770968e+17,negative,0.6947,Customer Service Issue,0.6947,Delta,Penguins_66,0,@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,,2015-02-22 17:10:59 -0800,,Central Time (US & Canada)
5.69664636179477e+17,negative,1.0,Customer Service Issue,0.6779,Delta,mariambueno,0,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers,,2015-02-22 17:06:47 -0800,,Quito
5.69662513111024e+17,negative,1.0,Can't Tell,0.6891,Delta,davisesq212,0,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,,2015-02-22 16:58:21 -0800,New York City,Eastern Time (US & Canada)
5.69661069913821e+17,negative,1.0,Customer Service Issue,1.0,Delta,aaronkinnari,0,@JetBlue I'm going to write a post on @Medium about the experience. Your customer service has tanked. #JetBlue,,2015-02-22 16:52:37 -0800,Gotham,Quito
5.6966011197669e+17,negative,1.0,Customer Service Issue,0.6752,Delta,arthurhasher,0,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,,2015-02-22 16:48:49 -0800,Long Island - Arizona ,
5.69659637575918e+17,negative,0.6491,Customer Service Issue,0.6491,Delta,aaronkinnari,0,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",,2015-02-22 16:46:56 -0800,Gotham,Quito
5.69659473804947e+17,positive,0.6407,,,Delta,jennielin,0,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!",,2015-02-22 16:46:16 -0800,"San Francisco, CA",Pacific Time (US & Canada)
5.69658903044219e+17,negative,1.0,Late Flight,0.6739,Delta,aaronkinnari,0,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.,,2015-02-22 16:44:00 -0800,Gotham,Quito
5.69658058546287e+17,neutral,0.6807,,,Delta,zakkohane,0,@JetBlue Ricoh Smith at BOS provided oust and service,,2015-02-22 16:40:39 -0800,,Quito
5.69657725304611e+17,negative,1.0,Late Flight,1.0,Delta,aaronkinnari,0,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,,2015-02-22 16:39:20 -0800,Gotham,Quito
5.69655420962238e+17,negative,1.0,Lost Luggage,0.6517,Delta,scoremoresales,0,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!,,2015-02-22 16:30:10 -0800,"Boston, MA",Eastern Time (US & Canada)
5.6965526276572e+17,negative,1.0,Flight Booking Problems,1.0,Delta,jennielin,0,@JetBlue what happens when I have a confirmed flight but no seat available during online checkin except for Even More Space upgrades?,,2015-02-22 16:29:32 -0800,"San Francisco, CA",Pacific Time (US & Canada)
5.69652510794887e+17,negative,1.0,Late Flight,0.6332,Delta,jessbutl,0,@JetBlue thanks for the response. Just been waiting for 5 hours and really frustrated. Seems like no one at JetBlue is concerned.,,2015-02-22 16:18:36 -0800,"Brooklyn, NY",
5.69650936911684e+17,negative,0.6633,Late Flight,0.6633,Delta,jessbutl,0,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,,2015-02-22 16:12:21 -0800,"Brooklyn, NY",
5.69650612545188e+17,neutral,1.0,,,Delta,DaniellaS_Melo,0,@JetBlue hey me and my family have questions on a trip to Disney world that we are doing in April . Please follow me so I could dm you guys,,2015-02-22 16:11:04 -0800,NYC ❄️ / COL ,Eastern Time (US & Canada)
5.69650423318983e+17,positive,0.6571,,,Delta,FinleyBklynCFS,0,“@JetBlue: @FinleyBklynCFS So glad to hear. Thanks for sharing the video.” Me and JetBlue are #BFF 🙏,,2015-02-22 16:10:19 -0800,,Central Time (US & Canada)
5.69648753357038e+17,neutral,0.6536,,0.0,Delta,cwolicki,0,@JetBlue no m'good. Just get me home,,2015-02-22 16:03:41 -0800,Boston,Eastern Time (US & Canada)
5.69648229295329e+17,positive,1.0,,,Delta,Scott66Ash,0,@JetBlue thanks for the response. We are hopeful.,,2015-02-22 16:01:36 -0800,,Atlantic Time (Canada)
5.69647396940075e+17,negative,0.671,Late Flight,0.671,Delta,jessbutl,0,@JetBlue Update please on why flight 2601 continues to be further delayed,,2015-02-22 15:58:17 -0800,"Brooklyn, NY",
5.69647169084527e+17,neutral,1.0,,,Delta,cwolicki,0,"@JetBlue ok, tx. Will tell the guy sitting next to me at the gate",,2015-02-22 15:57:23 -0800,Boston,Eastern Time (US & Canada)
5.69646982282613e+17,negative,1.0,Customer Service Issue,0.6967,Delta,gpsomo,0,@JetBlue thank you for not even coming with a solution. Great service I might say...as a TrueBlue member I am totally dissatisfied...thanks,,2015-02-22 15:56:38 -0800,New York,
5.69646269221773e+17,negative,0.6947,Late Flight,0.6947,Delta,DJCASTANEDA,0,@JetBlue all day,,2015-02-22 15:53:48 -0800,REVERE MA,Quito
5.69646184005894e+17,negative,1.0,Late Flight,1.0,Delta,Scott66Ash,0,@JetBlue how about free wifi on flt 1254 out of PBI to make up for 2.5 hr delay? Treat us right.,,2015-02-22 15:53:28 -0800,,Atlantic Time (Canada)
5.69646004254999e+17,negative,1.0,Late Flight,1.0,Delta,cwolicki,0,@JetBlue why is flight 1106 delayed out to NY? Same problem?,,2015-02-22 15:52:45 -0800,Boston,Eastern Time (US & Canada)
5.69645522363011e+17,neutral,1.0,,,Delta,GinaMarie_F,0,@JetBlue Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,"[40.61883222, -74.015404]",2015-02-22 15:50:50 -0800,Brooklyn =),Eastern Time (US & Canada)
5.69645505950695e+17,negative,0.6102,Late Flight,0.6102,Delta,cwolicki,0,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back,,2015-02-22 15:50:46 -0800,Boston,Eastern Time (US & Canada)
5.69644675352662e+17,negative,0.7013,Lost Luggage,0.7013,Delta,WyattTweets,0,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...,,2015-02-22 15:47:28 -0800,New York,Eastern Time (US & Canada)
5.69644634386911e+17,negative,1.0,Can't Tell,0.7065,Delta,GinaMarie_F,0,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.,"[40.61884429, -74.0153922]",2015-02-22 15:47:18 -0800,Brooklyn =),Eastern Time (US & Canada)
5.69643287918846e+17,negative,0.6838,Customer Service Issue,0.6838,Delta,GinaMarie_F,0,@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.,"[40.61878764, -74.01544319]",2015-02-22 15:41:57 -0800,Brooklyn =),Eastern Time (US & Canada)
5.69642730932064e+17,positive,1.0,,,Delta,raybomurphy,0,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,,2015-02-22 15:39:45 -0800,,
5.69642569203905e+17,negative,0.6593,Can't Tell,0.3407,Delta,GinaMarie_F,0,"@JetBlue yes, please get me the seats we paid for.","[40.61886457, -74.01535789]",2015-02-22 15:39:06 -0800,Brooklyn =),Eastern Time (US & Canada)
5.69640193931612e+17,negative,0.6634,Late Flight,0.6634,Delta,arthurhasher,0,@JetBlue Flight 136 departs 2:14 AM  Finally!!!  Arrived JFK with no psgrs at 5:39 PM.  That's a long flight. AKA BUS http://t.co/KfKjF1ZtGi,,2015-02-22 15:29:40 -0800,Long Island - Arizona ,
5.69638848214508e+17,positive,1.0,,,Delta,oggito17,0,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.,,2015-02-22 15:24:19 -0800,Merrimack NH,
5.69638521817969e+17,neutral,1.0,,,Delta,sicula,0,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,"[40.79874419, -73.82756667]",2015-02-22 15:23:01 -0800,"Stratford, CT",Eastern Time (US & Canada)
5.69636980612428e+17,negative,1.0,Customer Service Issue,1.0,Delta,Crimson_Zombie,0,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.","[40.6466862, -73.7769539]",2015-02-22 15:16:54 -0800,Chicago,
5.69634891857601e+17,neutral,1.0,,,Delta,thatjonparsons,0,@jetblue the man with the smell left nd now there's this stupid girl asking me questions. can yall help.,,2015-02-22 15:08:36 -0800,massachusetts yall~~~~~~~簡単に行く,Atlantic Time (Canada)
5.69634729324122e+17,negative,0.6599,Customer Service Issue,0.3515,Delta,SibleyStepsOut,0,"FYI, @JetBlue: The last email response - ""we undrstnd this wasnt best 4 you"" -but hope 2 wlcm u back onbrd N the future...   nice touch. lol",,2015-02-22 15:07:57 -0800,Washington DC Metro,Eastern Time (US & Canada)
5.69634575653183e+17,neutral,1.0,,,Delta,rambinasaurus,0,@JetBlue I think I have it selected already ☺️,,2015-02-22 15:07:20 -0800,,Atlantic Time (Canada)
5.69633643821441e+17,negative,1.0,Cancelled Flight,0.6807,Delta,AIMPortW,0,"@JetBlue last flight was Cancelled Flightled, then it was 2 hours to change a light bulb, now sitting here waiting for maintenance. Unreal.",,2015-02-22 15:03:38 -0800,,
5.69633562879619e+17,positive,0.6711,,,Delta,Tom_Constantin,0,@JetBlue thanks for answering my questions!,,2015-02-22 15:03:19 -0800,3Ø4 ,Quito
5.69633484333052e+17,neutral,0.3398,,0.0,Delta,AIMPortW,0,@JetBlue that wasn't delayed or cabcelled,,2015-02-22 15:03:00 -0800,,
5.69633393673151e+17,negative,1.0,Can't Tell,1.0,Delta,AIMPortW,0,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,,2015-02-22 15:02:38 -0800,,
5.69633257689518e+17,negative,1.0,Bad Flight,0.3579,Delta,arthurhasher,0,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!,,2015-02-22 15:02:06 -0800,Long Island - Arizona ,
5.69633166031512e+17,negative,1.0,Can't Tell,1.0,Delta,ThatJasonEaton,0,@JetBlue I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE. #Byebyejetblue,,2015-02-22 15:01:44 -0800,,
5.69633036251341e+17,neutral,1.0,,,Delta,rambinasaurus,0,"@JetBlue I have someone driving me, it's best to get a wheelchair once I get inside?",,2015-02-22 15:01:13 -0800,,Atlantic Time (Canada)
5.69632594221867e+17,neutral,1.0,,,Delta,amberfav,0,@JetBlue finally! Finally!,,2015-02-22 14:59:28 -0800,,Central Time (US & Canada)
5.69632519387099e+17,negative,0.6421,Bad Flight,0.3265,Delta,arthurhasher,0,"@JetBlue Token $75.00 Goodwill Voucher for passengers stuck on flight 136 from Phoenix today. 3 hour mark. How about a $27,000 per passenger",,2015-02-22 14:59:10 -0800,Long Island - Arizona ,
5.69630310779855e+17,negative,1.0,Late Flight,1.0,Delta,Tom_Constantin,0,@JetBlue anything serious I should worry about?,,2015-02-22 14:50:23 -0800,3Ø4 ,Quito
5.69630240512877e+17,positive,0.3715,,0.0,Delta,rambinasaurus,0,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,,2015-02-22 14:50:07 -0800,,Atlantic Time (Canada)
5.69630160233873e+17,neutral,1.0,,,Delta,tomdalynh,0,@JetBlue Think about it...boarding to a chill untz untz untz....like this http://t.co/lj2lARivE0...,,2015-02-22 14:49:48 -0800,Greater Boston Area,Eastern Time (US & Canada)
5.69629537400697e+17,negative,1.0,Customer Service Issue,0.3495,Delta,ThatJasonEaton,0,@JetBlue Why are you making it so freaking hard for me to say good things about you??  #jetbluefail http://t.co/v8SB0RBICx,,2015-02-22 14:47:19 -0800,,
5.69628922431873e+17,negative,1.0,Flight Attendant Complaints,0.6922,Delta,ThatJasonEaton,0,"@JetBlue Seriously, what is your solution? Who exactly will help my 5 year old if there's a problem with the plane? http://t.co/vPDRPLXj5a",,2015-02-22 14:44:52 -0800,,
5.69628752231019e+17,negative,1.0,Late Flight,1.0,Delta,BillChurchMedia,0,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,,2015-02-22 14:44:12 -0800,"Sarasota, FL",Pacific Time (US & Canada)
5.69628503550906e+17,neutral,1.0,,,Delta,thatjonparsons,0,@jetblue the man sitting next 2 me at the terminal has a scent tht i cant quite put my finger on. pls dnt let him sit by me on the flight.,,2015-02-22 14:43:13 -0800,massachusetts yall~~~~~~~簡単に行く,Atlantic Time (Canada)
5.6962817284248e+17,negative,0.7025,Can't Tell,0.3702,Delta,Crimson_Zombie,0,"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated.",,2015-02-22 14:41:54 -0800,Chicago,
5.69628159085302e+17,negative,1.0,Flight Attendant Complaints,0.3578,Delta,ThatJasonEaton,0,@JetBlue This is absurd. Should a stranger help my kids if there's a problem? #jetblue http://t.co/LAiGgef9Kj,,2015-02-22 14:41:50 -0800,,
5.69628053648904e+17,neutral,0.633,,0.0,Delta,rambinasaurus,0,@JetBlue I have a disabled seat in row 6 do I get to board earlier?,,2015-02-22 14:41:25 -0800,,Atlantic Time (Canada)
5.69627907871502e+17,negative,1.0,Lost Luggage,0.6659,Delta,ericnax,0,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",,2015-02-22 14:40:51 -0800,,Eastern Time (US & Canada)
5.69627675557384e+17,neutral,0.672,,0.0,Delta,Tom_Constantin,0,@JetBlue flight 2008,,2015-02-22 14:39:55 -0800,3Ø4 ,Quito
5.69627624617611e+17,neutral,0.6591,,0.0,Delta,Tom_Constantin,0,@JetBlue Pittsburgh,,2015-02-22 14:39:43 -0800,3Ø4 ,Quito
5.69627374674965e+17,negative,1.0,Bad Flight,0.7033,Delta,ThatJasonEaton,0,@JetBlue you're lucky we're still flying you after today's landing gear failure. Get your act together and help us sit with our kids!,,2015-02-22 14:38:43 -0800,,
5.6962727340757e+17,negative,1.0,Customer Service Issue,0.6804,Delta,gpsomo,0,@JetBlue so the prefference option is not something that you honor? So why having it as one of the services if not applied?,,2015-02-22 14:38:19 -0800,New York,
5.69626884549579e+17,negative,1.0,Flight Booking Problems,0.6838,Delta,ThatJasonEaton,0,"@JetBlue if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",,2015-02-22 14:36:47 -0800,,
5.69626613664653e+17,negative,0.6838,Bad Flight,0.6838,Delta,ThatJasonEaton,0,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,,2015-02-22 14:35:42 -0800,,
5.69625782181618e+17,negative,1.0,Bad Flight,0.3586,Delta,ThatJasonEaton,0,"@JetBlue they absolutely guaranteed us we would sit with our kids. Your ""terms"" response is insulting.  #jetblue",,2015-02-22 14:32:24 -0800,,
5.69625606536733e+17,neutral,0.663,,,Delta,rambinasaurus,0,@JetBlue flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,,2015-02-22 14:31:42 -0800,,Atlantic Time (Canada)
5.69624621047112e+17,negative,1.0,Late Flight,1.0,Delta,BillChurchMedia,0,@JetBlue What's your excuse this time for 1117 delay from LGA to TPA? I know the plane is in the air.,,2015-02-22 14:27:47 -0800,"Sarasota, FL",Pacific Time (US & Canada)
5.69624091646431e+17,negative,1.0,Customer Service Issue,1.0,Delta,ThatJasonEaton,0,"@JetBlue if you can't guarantee parents will sit with their children, don't sell tickets with that promise! #jetblue http://t.co/HDoXiM6NZ2",,2015-02-22 14:25:41 -0800,,
5.69623948767269e+17,negative,0.6563,Can't Tell,0.6563,Delta,TheEliad,0,@JetBlue once you go blue you don't go back,,2015-02-22 14:25:07 -0800,"42.3806° N, 71.2350° W",Eastern Time (US & Canada)
5.69623368711991e+17,negative,0.6766,Late Flight,0.6766,Delta,Tom_Constantin,0,@JetBlue why are there so many delays to north east cities?,,2015-02-22 14:22:48 -0800,3Ø4 ,Quito
5.69623248205431e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,ThatJasonEaton,0,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw,,2015-02-22 14:22:20 -0800,,
5.69622819283337e+17,negative,1.0,Flight Attendant Complaints,0.3505,Delta,ThatJasonEaton,0,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,,2015-02-22 14:20:37 -0800,,
5.69622618195653e+17,negative,0.688,Can't Tell,0.688,Delta,Crimson_Zombie,0,"@JetBlue Usually I have such a great experience with you guys? Very, very unhappy with you right now.",,2015-02-22 14:19:49 -0800,Chicago,
5.69622447869305e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,ThatJasonEaton,0,@JetBlue why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable. http://t.co/lKFh9HYHW8,,2015-02-22 14:19:09 -0800,,
5.69622389920641e+17,negative,1.0,Late Flight,0.7077,Delta,Crimson_Zombie,0,"@JetBlue what's up? Three delays so far, resulting in over three hours of unnecessary, extra waiting.",,2015-02-22 14:18:55 -0800,Chicago,
5.6962199185202e+17,positive,1.0,,,Delta,jabeblanchard,0,"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!",,2015-02-22 14:17:20 -0800,Right Coast,Eastern Time (US & Canada)
5.69621840844464e+17,negative,0.6771,Flight Attendant Complaints,0.3452,Delta,ThatJasonEaton,0,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,,2015-02-22 14:16:44 -0800,,
5.69621744295682e+17,negative,1.0,Late Flight,1.0,Delta,gpsomo,0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",,2015-02-22 14:16:21 -0800,New York,
5.6962135165021e+17,negative,0.6898,Flight Attendant Complaints,0.3545,Delta,ThatJasonEaton,0,@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,,2015-02-22 14:14:47 -0800,,
5.69621047353451e+17,negative,1.0,Late Flight,1.0,Delta,JunkyardFiegs,0,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,"[42.40805407, -88.62699707]",2015-02-22 14:13:35 -0800,,Central Time (US & Canada)
5.69620910019183e+17,negative,1.0,Late Flight,1.0,Delta,volition,0,"@JetBlue you've let me down. 2:15 delay at JFK because of inbound flight from Syracuse, really? #ishouldhavedriven",,2015-02-22 14:13:02 -0800,"breukelen, ny",Eastern Time (US & Canada)
5.69620873394696e+17,negative,1.0,Flight Attendant Complaints,0.6846,Delta,ThatJasonEaton,0,@JetBlue a 5 year old can't sit alone on a flight. This is absurd. And this guy is a dick. #jetblue http://t.co/2HXsDP0ha4,,2015-02-22 14:12:53 -0800,,
5.69620598307074e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,ThatJasonEaton,0,@JetBlue being told by this guy that he will not help us sit next to our 5 and 8 year old on the flight. #jetblue http://t.co/49FLbgzZkd,,2015-02-22 14:11:48 -0800,,
5.69620168671756e+17,neutral,0.6376,,0.0,Delta,Ben_Harriton,0,@JetBlue of my tray table is broken what do i do?,,2015-02-22 14:10:05 -0800,,
5.69619984802054e+17,neutral,0.3568,,0.0,Delta,jabeblanchard,0,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",,2015-02-22 14:09:22 -0800,Right Coast,Eastern Time (US & Canada)
5.69618489788346e+17,negative,1.0,Late Flight,0.6204,Delta,WoodyLashen,0,@JetBlue thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,,2015-02-22 14:03:25 -0800,,Central Time (US & Canada)
5.69618309357941e+17,neutral,0.6427,,,Delta,ChrisDonahoe,0,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),,2015-02-22 14:02:42 -0800,"Washington, D.C.",Quito
5.69618014141751e+17,negative,1.0,Late Flight,1.0,Delta,BuffaloBI11,0,@JetBlue 5 hours delayed now in hour increments?  Really?  &amp; as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?,,2015-02-22 14:01:32 -0800,New York / Bahamas,
5.69617906390053e+17,negative,0.6675,Lost Luggage,0.6675,Delta,AlisonReynolds,0,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!",,2015-02-22 14:01:06 -0800,"Boston, MA ",Eastern Time (US & Canada)
5.69617776509379e+17,neutral,1.0,,,Delta,TINKERBELLEadog,1,@JetBlue woof I'm on the red cArpet http://t.co/iIdrbLNOoX,,2015-02-22 14:00:35 -0800,"New York, NY",Eastern Time (US & Canada)
5.69617259548709e+17,negative,1.0,Bad Flight,1.0,Delta,AdamJBerry,0,"@JetBlue @amybruni No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEA✈️BOS",,2015-02-22 13:58:32 -0800,Provincetown Ma,Eastern Time (US & Canada)
5.69616883734974e+17,negative,1.0,Late Flight,0.6633,Delta,kfunk18,0,@JetBlue Thank you for the reply. Would've appreciated communication before checking in about the delay. JetBlue used to be my go-to,,2015-02-22 13:57:02 -0800,,Eastern Time (US & Canada)
5.69616576481268e+17,neutral,1.0,,,Delta,BernardLeCroix,0,@JetBlue What confirmation number?,,2015-02-22 13:55:49 -0800,"Providence, RI",Eastern Time (US & Canada)
5.6961575388597e+17,negative,1.0,Customer Service Issue,1.0,Delta,BernardLeCroix,0,@JetBlue You also promised to change my wife's name on the account and it is also not done.  WTF?,,2015-02-22 13:52:33 -0800,"Providence, RI",Eastern Time (US & Canada)
5.69615636869063e+17,negative,1.0,Customer Service Issue,0.6495,Delta,BernardLeCroix,0,@JetBlue You guys really suck! I just spent 40 minutes on the phone linking my credits to my account.  They are still NOT there! 1/2,,2015-02-22 13:52:05 -0800,"Providence, RI",Eastern Time (US & Canada)
5.69614500044919e+17,positive,0.6472,,,Delta,ChrisDonahoe,0,"@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock",,2015-02-22 13:47:34 -0800,"Washington, D.C.",Quito
5.69612120758878e+17,neutral,0.6889,,0.0,Delta,spark911uk,0,@JetBlue follow for DM please,"[0.0, 0.0]",2015-02-22 13:38:07 -0800,New York City,Eastern Time (US & Canada)
5.6960943671468e+17,positive,0.6778,,,Delta,Ketzirah,0,@JetBlue oh. And thank you for responding,,2015-02-22 13:27:27 -0800,"Washington, DC",Eastern Time (US & Canada)
5.69607909501473e+17,negative,0.6932,Late Flight,0.6932,Delta,Ketzirah,0,@JetBlue where is it coming from? I thought Tampa?,,2015-02-22 13:21:23 -0800,"Washington, DC",Eastern Time (US & Canada)
5.6960785223664e+17,negative,1.0,Can't Tell,0.6706,Delta,jessbutl,1,@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey,,2015-02-22 13:21:09 -0800,"Brooklyn, NY",
5.69606966772941e+17,negative,1.0,Late Flight,0.6684,Delta,Ketzirah,0,@JetBlue exactly why is my flight delayed? 599 BDL to DCA? Can't seem to get an answer,,2015-02-22 13:17:38 -0800,"Washington, DC",Eastern Time (US & Canada)
5.69605593159352e+17,positive,1.0,,,Delta,BASRMNN,0,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,,2015-02-22 13:12:10 -0800,,
5.69604507405038e+17,negative,0.6427,Flight Booking Problems,0.3274,Delta,HarmeetSM,0,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",,2015-02-22 13:07:51 -0800,,
5.69604469324968e+17,neutral,1.0,,,Delta,spark911uk,0,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?","[0.0, 0.0]",2015-02-22 13:07:42 -0800,New York City,Eastern Time (US & Canada)
5.6960420866141e+17,negative,1.0,Bad Flight,1.0,Delta,arthurhasher,0,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,,2015-02-22 13:06:40 -0800,Long Island - Arizona ,
5.69604033083789e+17,negative,0.6535,Late Flight,0.6535,Delta,ItsChristine_x,0,@JetBlue at what point in delays can I take a different flight to my destination?,,2015-02-22 13:05:58 -0800,,Eastern Time (US & Canada)
5.69603641767793e+17,positive,1.0,,,Delta,djchupy,0,@JetBlue thank you guys! You are the best! 🙌✈️,,2015-02-22 13:04:25 -0800,"Miami, FL",Central Time (US & Canada)
5.69603529888788e+17,negative,1.0,Can't Tell,0.6936,Delta,arthurhasher,0,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",,2015-02-22 13:03:58 -0800,Long Island - Arizona ,
5.69603273033945e+17,negative,1.0,Flight Booking Problems,0.6803,Delta,HarmeetSM,0,"@JetBlue why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!",,2015-02-22 13:02:57 -0800,,
5.69603039750853e+17,negative,0.6882,Can't Tell,0.6882,Delta,libingobugle,0,@JetBlue does not fit in 140,"[0.0, 0.0]",2015-02-22 13:02:02 -0800,"Ft. Lauderdale, FL",Eastern Time (US & Canada)
5.69603002278945e+17,positive,1.0,,,Delta,stephane_vt,0,@JetBlue love it as always!,,2015-02-22 13:01:53 -0800,"Port-au-Prince, NYC.",Quito
5.69602974671991e+17,negative,1.0,Can't Tell,0.6705,Delta,arthurhasher,0,"@JetBlue You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will  make everything hunky-dory. You blew it.",,2015-02-22 13:01:46 -0800,Long Island - Arizona ,
5.6960289757245e+17,negative,1.0,Late Flight,1.0,Delta,amberfav,0,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",,2015-02-22 13:01:28 -0800,,Central Time (US & Canada)
5.69602645712769e+17,neutral,1.0,,,Delta,AuthorMarcClark,1,"As soon as I can, sending my son home with you Saturday. @JetBlue",,2015-02-22 13:00:28 -0800,New York City,Arizona
5.69601850820977e+17,negative,1.0,Late Flight,1.0,Delta,djchupy,1,"@JetBlue hey awesome peeps, what's up with flight 1159 from Boston? Delayed 3hrs?",,2015-02-22 12:57:18 -0800,"Miami, FL",Central Time (US & Canada)
5.69599590355173e+17,neutral,1.0,,,Delta,tyboooo314,0,@JetBlue is there wifi on he plain,,2015-02-22 12:48:19 -0800,,
5.69596394819883e+17,positive,1.0,,,Delta,OlivierGachot,11,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",,2015-02-22 12:35:37 -0800,Palo Alto CA,Pacific Time (US & Canada)
5.69594354924425e+17,negative,1.0,Late Flight,0.6703,Delta,hrudski,0,"@JetBlue Flights 1384 and 1583. I have picked up twice this week for 1583, and both times it was delayed!! 😕",,2015-02-22 12:27:31 -0800,,
