,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7234,5.69855477854691e+17,negative,1.0,Bad Flight,0.346,Delta,SL_024,0,653 update gate got moved complete opposite end terminal airline disaster,,2015-02-23 05:45:07 -0800,,Eastern Time (US & Canada)
7235,5.69854312702202e+17,negative,1.0,Late Flight,1.0,Delta,SL_024,0,asked either way doesnt make flight le delayed,,2015-02-23 05:40:30 -0800,,Eastern Time (US & Canada)
7236,5.69851813706539e+17,positive,1.0,,,Delta,_PauLiNHa9,0,2324 orlando dca awesome flight attendant robert,,2015-02-23 05:30:34 -0800,,
7237,5.6985160535867e+17,negative,0.6317,Can't Tell,0.3304,Delta,Tay__Mc,0,yes filed yesterday around noon claim number havent contacted yet,,2015-02-23 05:29:44 -0800,gainesville fl,Hawaii
7238,5.69847852605813e+17,negative,1.0,Late Flight,1.0,Delta,SL_024,0,shocker flight delayed hour thanks reminding switched delta,,2015-02-23 05:14:49 -0800,,Eastern Time (US & Canada)
7239,5.69847066555499e+17,negative,0.6696,Flight Attendant Complaints,0.6696,Delta,ManuelNT,0,courtesy mosaic member anyone request water attended promptly daniel flight 1557 know better,"[26.0713458, -80.146874]",2015-02-23 05:11:42 -0800,,Eastern Time (US & Canada)
7240,5.69845862366634e+17,negative,1.0,Customer Service Issue,0.6859,Delta,rachelicha,0,issue online checkin colleague getting webpage available submitting online form,,2015-02-23 05:06:55 -0800,boston,Eastern Time (US & Canada)
7241,5.69844102239531e+17,neutral,0.6699,,0.0,Delta,RobertPiacente,0,one yet fl 8162,"[13.07761455, -59.60542973]",2015-02-23 04:59:55 -0800,long island ny,Eastern Time (US & Canada)
7242,5.6983672561222e+17,negative,1.0,Late Flight,0.68,Delta,JMace1,0,going let fl382 gate bos time soon sittin tarmac waiting,,2015-02-23 04:30:37 -0800,lexington ma,Eastern Time (US & Canada)
7243,5.69836232999612e+17,positive,1.0,,,Delta,globalwriter1,0,thanks jb actually birder love need outside shouldnt hard trap move,,2015-02-23 04:28:39 -0800,40417319,Eastern Time (US & Canada)
7244,5.69835633147056e+17,negative,1.0,Customer Service Issue,1.0,Delta,RobertPiacente,0,issue think training amp information would help great ppl service need switch individual group better,"[13.07787514, -59.6049865]",2015-02-23 04:26:16 -0800,long island ny,Eastern Time (US & Canada)
7245,5.69830923597955e+17,negative,0.6749,Can't Tell,0.353,Delta,S_RSnyder,0,rat thats bummer,,2015-02-23 04:07:33 -0800,,Eastern Time (US & Canada)
7246,5.69797465416684e+17,negative,1.0,Can't Tell,0.6726,Delta,arianneoo1991,0,sloooooow today,,2015-02-23 01:54:36 -0800,puerto rico,
7247,5.69786249508049e+17,neutral,0.6898,,,Delta,chuxtapose,0,happy sfo hopefully youll add pdx soon added two new destination fll sfo la vega last year,,2015-02-23 01:10:02 -0800,las vegas,Pacific Time (US & Canada)
7248,5.69775081636782e+17,positive,1.0,,,Delta,RosAnneZ111,0,flight jfksfo pure awesomeness mint class tim attendant best airline take note,,2015-02-23 00:25:40 -0800,california,Arizona
7249,5.69763942144176e+17,negative,1.0,Bad Flight,1.0,Delta,Matt_Herrera415,0,terrible landing 915,,2015-02-22 23:41:24 -0800,sf,Pacific Time (US & Canada)
7250,5.69747874952684e+17,negative,0.6395,Can't Tell,0.3256,Delta,schmanki,0,flight two day ago flight 1918 po,,2015-02-22 22:37:33 -0800,,
7251,5.69746271336063e+17,neutral,0.6566,,0.0,Delta,schmanki,0,wall separating row 1 safetyconcerns,,2015-02-22 22:31:11 -0800,,
7252,5.69741756968919e+17,positive,0.6774,,,Delta,KnockoutOC,0,last sleep cali back jfk tomorrow night looking forward another amazing flight,"[33.7008468, -118.0192094]",2015-02-22 22:13:14 -0800,new york city,Atlantic Time (Canada)
7253,5.69739521291452e+17,negative,1.0,Late Flight,1.0,Delta,maykaynvwd,0,woo update flight 915 possibly delayed 2hrs power positive thinking people,,2015-02-22 22:04:21 -0800,,
7254,5.69737259999572e+17,negative,0.6392,Customer Service Issue,0.3299,Delta,MrShea,0,appreciate response already spoke mco response nothing idk thats mean,,2015-02-22 21:55:22 -0800,nyc,Eastern Time (US & Canada)
7255,5.69736434803978e+17,positive,1.0,,,Delta,mccormack_sean,0,free wifi impressive flyfi,,2015-02-22 21:52:05 -0800,new york,Eastern Time (US & Canada)
7256,5.69733882007802e+17,negative,1.0,Late Flight,1.0,Delta,maykaynvwd,0,didnt find flight ny scheduled leave 930pm delayed 15hrs checking huge fail,,2015-02-22 21:41:57 -0800,,
7257,5.69729732952109e+17,negative,0.7053,Late Flight,0.3684,Delta,castellarin1126,0,vega desk said jfk connect would b held 4 u 26 others plane staff jfk say weather problem epicfail,,2015-02-22 21:25:28 -0800,,
7258,5.69723086465069e+17,negative,0.6632,Cancelled Flight,0.3474,Delta,castellarin1126,0,jfk boston flight went delay epicfail,,2015-02-22 20:59:03 -0800,,
7259,5.69722876879884e+17,neutral,0.6735,,0.0,Delta,castellarin1126,0,understand delay looking tv monitor ur gate say current condition snow hence delay,,2015-02-22 20:58:13 -0800,,
7260,5.69722367343137e+17,positive,1.0,,,Delta,RajGoel_NY,0,mint seat awesome best business class u,,2015-02-22 20:56:11 -0800,,Eastern Time (US & Canada)
7261,5.69721150156231e+17,negative,1.0,Late Flight,1.0,Delta,castellarin1126,0,wtf stuck jfk 2 hr delay boston cuz u say snow snow weather map wtf,,2015-02-22 20:51:21 -0800,,
7262,5.69718205524128e+17,positive,1.0,,,Delta,cwolicki,0,thank getting home despite odds reunited delinquent southwest luggage homeward,,2015-02-22 20:39:39 -0800,boston,Eastern Time (US & Canada)
7263,5.69716857869107e+17,negative,1.0,Flight Attendant Complaints,0.6312,Delta,BubbaLucius,0,2 word staff training joke,,2015-02-22 20:34:18 -0800,op ny,
7264,5.69716645150781e+17,negative,1.0,Customer Service Issue,0.6322,Delta,BubbaLucius,0,joke missed connecting flight 5 minute last flight day dont hold 5 minute,,2015-02-22 20:33:27 -0800,op ny,
7265,5.69713071435829e+17,neutral,0.6836,,0.0,Delta,jabeblanchard,0,sorry specified meant ground traffic trying get terminal,"[40.64682076, -73.7823236]",2015-02-22 20:19:15 -0800,right coast,Eastern Time (US & Canada)
7266,5.69711837656126e+17,negative,0.6444,Flight Attendant Complaints,0.3333,Delta,jabeblanchard,0,idea whats going terminal five jfk seems zero traffic movement,"[40.64485766, -73.78737261]",2015-02-22 20:14:21 -0800,right coast,Eastern Time (US & Canada)
7267,5.69708004075045e+17,negative,1.0,Can't Tell,0.3721,Delta,TheMarkyMarq,0,disappointed lack compassion baggage service dept nearly beg get courtesy report,,2015-02-22 19:59:07 -0800,connecticut,
7268,5.69707583646376e+17,positive,1.0,,,Delta,WeChiefMusic,0,ok thanks safety first,,2015-02-22 19:57:27 -0800,planet brooklyn,Atlantic Time (Canada)
7269,5.69705786408079e+17,negative,0.6835,Late Flight,0.6835,Delta,WeChiefMusic,0,apparently plane delayed coming san juan monsoon today,,2015-02-22 19:50:18 -0800,planet brooklyn,Atlantic Time (Canada)
7270,5.6970538028202e+17,neutral,1.0,,,Delta,AdamJBerry,0,thats ok sure seemed like jetblue tweeted u back asked u send selfies u watching haha,,2015-02-22 19:48:41 -0800,provincetown ma,Eastern Time (US & Canada)
7271,5.6970470049022e+17,negative,1.0,Late Flight,1.0,Delta,WeChiefMusic,0,2 hour delay going nyc denver come man,,2015-02-22 19:45:59 -0800,planet brooklyn,Atlantic Time (Canada)
7272,5.69704005250777e+17,negative,1.0,Bad Flight,0.6915,Delta,AdamJBerry,0,oscar direct tv flight looking forward devastated,,2015-02-22 19:43:14 -0800,provincetown ma,Eastern Time (US & Canada)
7273,5.69702870423118e+17,negative,1.0,Late Flight,1.0,Delta,koenitweets,0,fix amp jet bridge 40 minute delay 2nd gatestill waiting jetblues,"[42.36494288, -71.01451482]",2015-02-22 19:38:43 -0800,,
7274,5.69702567573369e+17,positive,1.0,,,Delta,jessbutl,0,kudos well deserved wish rest experience today measured example,,2015-02-22 19:37:31 -0800,brooklyn ny,
7275,5.6970049931996e+17,positive,0.6535,,,Delta,jabeblanchard,0,ha ha get wake call boarding time please large coffee extralight extra sweet please,"[40.89343356, -74.29961359]",2015-02-22 19:29:18 -0800,right coast,Eastern Time (US & Canada)
7276,5.69699027782013e+17,negative,1.0,Late Flight,0.3557,Delta,Scott66Ash,0,didnt work flyfi plus couldnt access abc app spent 19 still missed oscar disappointed,,2015-02-22 19:23:27 -0800,,Atlantic Time (Canada)
7277,5.69698562734322e+17,negative,0.6458,Late Flight,0.6458,Delta,jabeblanchard,0,think ill come take nap terminal,"[40.85036847, -74.42575912]",2015-02-22 19:21:36 -0800,right coast,Eastern Time (US & Canada)
7278,5.69698117685268e+17,negative,1.0,Can't Tell,0.369,Delta,davisesq212,0,safety might priority organization clearly,,2015-02-22 19:19:50 -0800,new york city,Eastern Time (US & Canada)
7279,5.69697728890057e+17,neutral,1.0,,,Delta,kbosspotter,0,pretty sure he saying ricoh great service bos happytohelp,,2015-02-22 19:18:17 -0800,logan international airport,Atlantic Time (Canada)
7280,5.69696862011134e+17,negative,1.0,Late Flight,1.0,Delta,jabeblanchard,0,611 jfk la still delayed,"[40.775248, -74.48253909]",2015-02-22 19:14:51 -0800,right coast,Eastern Time (US & Canada)
7281,5.69696663742366e+17,negative,1.0,Bad Flight,0.6448,Delta,CamAsMyWitness,0,lack tv made rough thats literally picked yall competitor,,2015-02-22 19:14:03 -0800,hardly home but always reppin,Mountain Time (US & Canada)
7282,5.69693923183972e+17,negative,1.0,Can't Tell,1.0,Delta,charlotteparler,0,reddit work site ridiculous,,2015-02-22 19:03:10 -0800,brooklyn ny,Central Time (US & Canada)
7283,5.69692158287962e+17,positive,1.0,,,Delta,lisandramaioli,0,thank new big fan,,2015-02-22 18:56:09 -0800,los angeles california,Monterrey
7284,5.69691489179021e+17,positive,1.0,,,Delta,jillianfitzger1,0,best airline wifi ever thank,,2015-02-22 18:53:30 -0800,,
7285,5.6969031786933e+17,neutral,0.6701,,,Delta,leighericam,0,tight youre 59 world best airline list amp ranked higher come,,2015-02-22 18:48:50 -0800,nyc  nola,
7286,5.69687874288915e+17,negative,1.0,Customer Service Issue,0.3439,Delta,HayesGirl_,0,take jetblue travel go maimi next year guy dont go maimi dont guy go maimi,,2015-02-22 18:39:08 -0800,,
7287,5.69687244031853e+17,neutral,1.0,,,Delta,calengerich,0,bummer understand business deal thanks answering much le sad,"[40.77844416, -73.87477197]",2015-02-22 18:36:37 -0800,new york ny,Tokyo
7288,5.69686510108344e+17,negative,1.0,Customer Service Issue,0.6568,Delta,leighericam,0,aka take stuff checked bag carry extra weight someone shoulder surgery thats,,2015-02-22 18:33:42 -0800,nyc  nola,
7289,5.69686267354599e+17,positive,0.6831,,,Delta,bonniebethburke,0,pilot dont worry folk there backup backup every part plane thanks guy,,2015-02-22 18:32:45 -0800,austin  brooklyn,Eastern Time (US & Canada)
7290,5.69685767527596e+17,negative,0.6652,Can't Tell,0.6652,Delta,charlotteparler,0,take blacklist trying work,,2015-02-22 18:30:45 -0800,brooklyn ny,Central Time (US & Canada)
7291,5.69685692038558e+17,negative,1.0,Can't Tell,0.6832,Delta,arthurhasher,0,goodwill 12500 27000 x fine still want new ceo make public apology passenger flight 136,,2015-02-22 18:30:27 -0800,long island  arizona,
7292,5.69685194908819e+17,negative,0.6603,Late Flight,0.6603,Delta,BritC2,0,thank hopefully soon supposed leave 1123,,2015-02-22 18:28:29 -0800,,Eastern Time (US & Canada)
7293,5.69685096527057e+17,positive,1.0,,,Delta,mariambueno,0,thank,,2015-02-22 18:28:05 -0800,,Quito
7294,5.69684947151094e+17,positive,1.0,,,Delta,pdeverak,0,awesome,,2015-02-22 18:27:30 -0800,san francisco california,Greenland
7295,5.69683696422244e+17,neutral,1.0,,,Delta,coolman13355,0,okay anything using contactless emv work internal testing training currently apple pay specific,,2015-02-22 18:22:32 -0800,texas,Central Time (US & Canada)
7296,5.69683558081688e+17,negative,1.0,Bad Flight,0.3353,Delta,BritC2,0,hard youre younger sibling cousin want go airplane get better,,2015-02-22 18:21:59 -0800,,Eastern Time (US & Canada)
7297,5.69683366632493e+17,negative,0.6788,Flight Attendant Complaints,0.3879,Delta,pdeverak,0,potentially stressful situation reflight booking problem flight diffused helped make awesome,,2015-02-22 18:21:13 -0800,san francisco california,Greenland
7298,5.6968227711189e+17,negative,1.0,Can't Tell,0.6667,Delta,leighericam,0,even tho extra 5 lb still going plane carry sense say fat people,,2015-02-22 18:16:53 -0800,nyc  nola,
7299,5.69679888682062e+17,negative,1.0,Can't Tell,0.6384,Delta,leighericam,0,thought mosaic member perk best part instead checking extra 5lbs im carrying,,2015-02-22 18:07:24 -0800,nyc  nola,
7300,5.69679240586764e+17,negative,1.0,Can't Tell,0.7127,Delta,leighericam,0,yall going bankrupt inflation really bad day went 50 120 overweight fee outrageous,,2015-02-22 18:04:49 -0800,nyc  nola,
7301,5.69678931785228e+17,negative,0.6366,Bad Flight,0.3458,Delta,gregalprin,0,show flight abc oh well ill live nexttime andthewinneris,,2015-02-22 18:03:36 -0800,nyc,Eastern Time (US & Canada)
7302,5.69678787383857e+17,negative,1.0,Can't Tell,1.0,Delta,cbogie,0,ill call morning upset right,"[40.64797296, -73.77939249]",2015-02-22 18:03:01 -0800,indoors,Pacific Time (US & Canada)
7303,5.69678058199732e+17,negative,1.0,Late Flight,0.7026,Delta,mariambueno,0,im still waiting answer,,2015-02-22 18:00:07 -0800,,Quito
7304,5.6967613825305e+17,positive,0.6838,,,Delta,dhp214,0,ok thanks help,,2015-02-22 17:52:30 -0800,new york,Eastern Time (US & Canada)
7305,5.69675848770408e+17,positive,1.0,,,Delta,StephanieHC85,0,love guy,,2015-02-22 17:51:21 -0800,mexicocolombia,
7306,5.6967549887316e+17,negative,1.0,Cancelled Flight,1.0,Delta,LuljetaTrupi,0,amount money spent hotel week bc flight cancelled flightlation another flight doesnt make money lost,,2015-02-22 17:49:57 -0800,lany,Pacific Time (US & Canada)
7307,5.69674356915347e+17,negative,1.0,Late Flight,1.0,Delta,paulinceptor,0,told jfk 5 hour delay reason delay cant hard notify 12 hour notice,,2015-02-22 17:45:25 -0800,,Eastern Time (US & Canada)
7308,5.69674349734711e+17,negative,1.0,Can't Tell,0.3444,Delta,cbogie,0,far worst airline term service jfk,"[40.64602261, -73.7762935]",2015-02-22 17:45:23 -0800,indoors,Pacific Time (US & Canada)
7309,5.69674104913015e+17,negative,1.0,Late Flight,0.6401,Delta,AristidesPN,0,keep waiting time cost anything hundred people payed thousand dollar feedback,,2015-02-22 17:44:25 -0800,üt 1846344970003608,Quito
7310,5.69672563506459e+17,positive,1.0,,,Delta,nooshies,0,youre still best,,2015-02-22 17:38:17 -0800,boston ma,Eastern Time (US & Canada)
7311,5.6967251056597e+17,positive,0.67,,,Delta,nooshies,0,please give jetblue permission world im missing oscar right awful whyabcwhy,,2015-02-22 17:38:05 -0800,boston ma,Eastern Time (US & Canada)
7312,5.69672477967835e+17,negative,1.0,Late Flight,1.0,Delta,dhp214,0,thanks delay result scheduling issue weather relate flightd problem,,2015-02-22 17:37:57 -0800,new york,Eastern Time (US & Canada)
7313,5.69672448716743e+17,neutral,0.6713,,0.0,Delta,Tee_peterson,0,ill checking often probably hand oscar nerd geek badly dressed,,2015-02-22 17:37:50 -0800,canadian planted in usa,
7314,5.69672099704508e+17,negative,1.0,Late Flight,0.6571,Delta,paulinceptor,0,le concerned delay notified looked board flight delayed,,2015-02-22 17:36:27 -0800,,Eastern Time (US & Canada)
7315,5.69672010734969e+17,positive,1.0,,,Delta,Penguins_66,0,thanks made,,2015-02-22 17:36:06 -0800,,Central Time (US & Canada)
7316,5.69671981852799e+17,negative,1.0,Flight Attendant Complaints,0.3477,Delta,SaulFernandezS,0,boarding flight 0510 captain informs could exceed the16 hr regulation turned plane around incredible,,2015-02-22 17:35:59 -0800,,Santiago
7317,5.6967143530981e+17,positive,1.0,,,Delta,twofishtacos,0,thanks quick response finger crossed plane get,,2015-02-22 17:33:48 -0800,new york city,Eastern Time (US & Canada)
7318,5.69671231001092e+17,negative,1.0,Customer Service Issue,0.6699,Delta,malbeckford,1,considering accessibility absolute must equality,,2015-02-22 17:33:00 -0800,,
7319,5.69671173136638e+17,negative,1.0,Bad Flight,0.6925,Delta,nooshies,0,watch oscar though right abc flight missingtheoscars,,2015-02-22 17:32:46 -0800,boston ma,Eastern Time (US & Canada)
7320,5.69671000486502e+17,positive,0.6368,,,Delta,WyattTweets,0,thank finger crossed,,2015-02-22 17:32:05 -0800,new york,Eastern Time (US & Canada)
7321,5.69670844047192e+17,negative,0.6724,Cancelled Flight,0.3492,Delta,joshmirm,0,ooookay thats silly guess watching oscar purely twitter reaction tonight oscar,,2015-02-22 17:31:27 -0800,brooklyn,Central Time (US & Canada)
7322,5.69670407709544e+17,negative,0.6669,Can't Tell,0.3735,Delta,coolman13355,0,ive heard new flight tap pay reader accept apple pay thought impossible amp certainly emv compliant,,2015-02-22 17:29:43 -0800,texas,Central Time (US & Canada)
7323,5.69670228713578e+17,neutral,0.6462,,,Delta,nooshies,0,youre taking new orleans two week ill picture shiver forevercold,,2015-02-22 17:29:01 -0800,boston ma,Eastern Time (US & Canada)
7324,5.69669991450186e+17,neutral,0.6926,,,Delta,dhp214,0,flight 1472 ffl lga scheduled departure 815p,,2015-02-22 17:28:04 -0800,new york,Eastern Time (US & Canada)
7325,5.69669129130648e+17,negative,1.0,Late Flight,1.0,Delta,paulinceptor,0,2nd time row flight jfk disaster last time wasnt allowed fly stndby 2 hour delay wout notification,,2015-02-22 17:24:38 -0800,,Eastern Time (US & Canada)
7326,5.69669059941261e+17,negative,1.0,longlines,0.6695,Delta,AristidesPN,0,oh right hundred people arrived back gate left minute ago sdq,,2015-02-22 17:24:22 -0800,üt 1846344970003608,Quito
7327,5.69668818253054e+17,negative,1.0,Late Flight,1.0,Delta,dhp214,0,bunch flight delayed ffl northeast destination announcement gate whats going,,2015-02-22 17:23:24 -0800,new york,Eastern Time (US & Canada)
7328,5.69668536966054e+17,negative,1.0,longlines,0.3444,Delta,SaulFernandezS,0,im dissapointed way paseengers flight 0510 santo domingo treated 9hrs board plane info given,,2015-02-22 17:22:17 -0800,,Santiago
7329,5.69668144198849e+17,neutral,1.0,,,Delta,shannonwoodward,3,id appreciate would also mind contacting pilot flight request allowed announce intercom,,2015-02-22 17:20:44 -0800,los angeles ca,Arizona
7330,5.69667821455708e+17,neutral,0.6442,,0.0,Delta,JetBlue,1,want keep updated who wearing amp who amp win nice like,,2015-02-22 17:19:27 -0800,1800jetblue,Eastern Time (US & Canada)
7331,5.69667688743764e+17,negative,1.0,Lost Luggage,1.0,Delta,TomNaro,0,idea,,2015-02-22 17:18:55 -0800,,
7332,5.69666892882952e+17,negative,1.0,Can't Tell,0.3724,Delta,Penguins_66,0,thanks still annoying especially miss flight tweet tsa,,2015-02-22 17:15:45 -0800,,Central Time (US & Canada)
7333,5.69666838340211e+17,negative,1.0,Lost Luggage,1.0,Delta,TomNaro,0,hey jetblue still waiting hear lost 98 surfboard jfk bqn airport,,2015-02-22 17:15:32 -0800,,
7334,5.69666455114904e+17,negative,0.3505,Can't Tell,0.3505,Delta,shannonwoodward,0,gif game strong,,2015-02-22 17:14:01 -0800,los angeles ca,Arizona
7335,5.69666011147821e+17,negative,1.0,Can't Tell,0.3704,Delta,AristidesPN,0,well thng wait someone explain u situation responsibility,,2015-02-22 17:12:15 -0800,üt 1846344970003608,Quito
7336,5.69665766628286e+17,negative,1.0,Late Flight,1.0,Delta,twofishtacos,0,flight 98 den jfk already 2hrs delayed idea might change due weather forecast etc,,2015-02-22 17:11:17 -0800,new york city,Eastern Time (US & Canada)
7337,5.69665692770968e+17,negative,0.6947,Customer Service Issue,0.6947,Delta,Penguins_66,0,close prechk 8pm sunday jfk annoying,,2015-02-22 17:10:59 -0800,,Central Time (US & Canada)
7338,5.69664636179477e+17,negative,1.0,Customer Service Issue,0.6779,Delta,mariambueno,0,crew didnt say safety say glad stay check information give costumer,,2015-02-22 17:06:47 -0800,,Quito
7339,5.69662513111024e+17,negative,1.0,Can't Tell,0.6891,Delta,davisesq212,0,quite possibly ruined entire first day south florida bc disorganization getittogether,,2015-02-22 16:58:21 -0800,new york city,Eastern Time (US & Canada)
7340,5.69661069913821e+17,negative,1.0,Customer Service Issue,1.0,Delta,aaronkinnari,0,im going write post experience customer service tanked jetblue,,2015-02-22 16:52:37 -0800,gotham,Quito
7341,5.6966011197669e+17,negative,1.0,Customer Service Issue,0.6752,Delta,arthurhasher,0,still response ceo guess oscar bet flight time justwrong,,2015-02-22 16:48:49 -0800,long island  arizona,
7342,5.69659637575918e+17,negative,0.6491,Customer Service Issue,0.6491,Delta,aaronkinnari,0,okay name sj crew alamo tatiana keep telling hold leave desk ali told couldnt help bc going break,,2015-02-22 16:46:56 -0800,gotham,Quito
7343,5.69659473804947e+17,positive,0.6407,,,Delta,jennielin,0,aha ok thanks worried might seat airport tomorrow,,2015-02-22 16:46:16 -0800,san francisco ca,Pacific Time (US & Canada)
7344,5.69658903044219e+17,negative,1.0,Late Flight,0.6739,Delta,aaronkinnari,0,stock response delay frustrating poor cust serv amp told 3 ppl wait amp theyd come back,,2015-02-22 16:44:00 -0800,gotham,Quito
7345,5.69658058546287e+17,neutral,0.6807,,,Delta,zakkohane,0,ricoh smith bos provided oust service,,2015-02-22 16:40:39 -0800,,Quito
7346,5.69657725304611e+17,negative,1.0,Late Flight,1.0,Delta,aaronkinnari,0,4 hr delay flight jfk via tampa amp worst customer service san juan airport app working day,,2015-02-22 16:39:20 -0800,gotham,Quito
7347,5.69655420962238e+17,negative,1.0,Lost Luggage,0.6517,Delta,scoremoresales,0,please get luggage 2070 onto carousel 5 logan airport ill able go home,,2015-02-22 16:30:10 -0800,boston ma,Eastern Time (US & Canada)
7348,5.6965526276572e+17,negative,1.0,Flight Booking Problems,1.0,Delta,jennielin,0,happens confirmed flight seat available online checkin except even space upgrade,,2015-02-22 16:29:32 -0800,san francisco ca,Pacific Time (US & Canada)
7349,5.69652510794887e+17,negative,1.0,Late Flight,0.6332,Delta,jessbutl,0,thanks response waiting 5 hour really frustrated seems like one jetblue concerned,,2015-02-22 16:18:36 -0800,brooklyn ny,
7350,5.69650936911684e+17,negative,0.6633,Late Flight,0.6633,Delta,jessbutl,0,tx info dont understand couldnt accurately estimate departure time earlier weather ny fine,,2015-02-22 16:12:21 -0800,brooklyn ny,
7351,5.69650612545188e+17,neutral,1.0,,,Delta,DaniellaS_Melo,0,hey family question trip disney world april please follow could dm guy,,2015-02-22 16:11:04 -0800,nyc   col,Eastern Time (US & Canada)
7352,5.69650423318983e+17,positive,0.6571,,,Delta,FinleyBklynCFS,0,glad hear thanks sharing video jetblue bff,,2015-02-22 16:10:19 -0800,,Central Time (US & Canada)
7353,5.69648753357038e+17,neutral,0.6536,,0.0,Delta,cwolicki,0,mgood get home,,2015-02-22 16:03:41 -0800,boston,Eastern Time (US & Canada)
7354,5.69648229295329e+17,positive,1.0,,,Delta,Scott66Ash,0,thanks response hopeful,,2015-02-22 16:01:36 -0800,,Atlantic Time (Canada)
7355,5.69647396940075e+17,negative,0.671,Late Flight,0.671,Delta,jessbutl,0,update please flight 2601 continues delayed,,2015-02-22 15:58:17 -0800,brooklyn ny,
7356,5.69647169084527e+17,neutral,1.0,,,Delta,cwolicki,0,ok tx tell guy sitting next gate,,2015-02-22 15:57:23 -0800,boston,Eastern Time (US & Canada)
7357,5.69646982282613e+17,negative,1.0,Customer Service Issue,0.6967,Delta,gpsomo,0,thank even coming solution great service might sayas trueblue member totally dissatisfiedthanks,,2015-02-22 15:56:38 -0800,new york,
7358,5.69646269221773e+17,negative,0.6947,Late Flight,0.6947,Delta,DJCASTANEDA,0,day,,2015-02-22 15:53:48 -0800,revere ma,Quito
7359,5.69646184005894e+17,negative,1.0,Late Flight,1.0,Delta,Scott66Ash,0,free wifi flt 1254 pbi make 25 hr delay treat u right,,2015-02-22 15:53:28 -0800,,Atlantic Time (Canada)
7360,5.69646004254999e+17,negative,1.0,Late Flight,1.0,Delta,cwolicki,0,flight 1106 delayed ny problem,,2015-02-22 15:52:45 -0800,boston,Eastern Time (US & Canada)
7361,5.69645522363011e+17,neutral,1.0,,,Delta,GinaMarie_F,0,guarantee well see tomorrow morning fight seat,"[40.61883222, -74.015404]",2015-02-22 15:50:50 -0800,brooklyn,Eastern Time (US & Canada)
7362,5.69645505950695e+17,negative,0.6102,Late Flight,0.6102,Delta,cwolicki,0,thanks update preciate hope get delayed 2 day getting back,,2015-02-22 15:50:46 -0800,boston,Eastern Time (US & Canada)
7363,5.69644675352662e+17,negative,0.7013,Lost Luggage,0.7013,Delta,WyattTweets,0,yes working hoping bag next flight deliver home,,2015-02-22 15:47:28 -0800,new york,Eastern Time (US & Canada)
7364,5.69644634386911e+17,negative,1.0,Can't Tell,0.7065,Delta,GinaMarie_F,0,wellmy paid ticket assigned seat essentially wont flight unless pay,"[40.61884429, -74.0153922]",2015-02-22 15:47:18 -0800,brooklyn,Eastern Time (US & Canada)
7365,5.69643287918846e+17,negative,0.6838,Customer Service Issue,0.6838,Delta,GinaMarie_F,0,seat arent guaranteed pay called rep said people booked seat,"[40.61878764, -74.01544319]",2015-02-22 15:41:57 -0800,brooklyn,Eastern Time (US & Canada)
7366,5.69642730932064e+17,positive,1.0,,,Delta,raybomurphy,0,thank refund change fee recent flight affected bizarre winter excellent customer service focus,,2015-02-22 15:39:45 -0800,,
7367,5.69642569203905e+17,negative,0.6593,Can't Tell,0.3407,Delta,GinaMarie_F,0,yes please get seat paid,"[40.61886457, -74.01535789]",2015-02-22 15:39:06 -0800,brooklyn,Eastern Time (US & Canada)
7368,5.69640193931612e+17,negative,0.6634,Late Flight,0.6634,Delta,arthurhasher,0,flight 136 departs 214 finally arrived jfk psgrs 539 pm thats long flight aka bus,,2015-02-22 15:29:40 -0800,long island  arizona,
7369,5.69638848214508e+17,positive,1.0,,,Delta,oggito17,0,thanks help cant wait travel get snow,,2015-02-22 15:24:19 -0800,merrimack nh,
7370,5.69638521817969e+17,neutral,1.0,,,Delta,sicula,0,help left nikon camera seat front,"[40.79874419, -73.82756667]",2015-02-22 15:23:01 -0800,stratford ct,Eastern Time (US & Canada)
7371,5.69636980612428e+17,negative,1.0,Customer Service Issue,1.0,Delta,Crimson_Zombie,0,hope customer service rep reliablefriendly usually far living repexper,"[40.6466862, -73.7769539]",2015-02-22 15:16:54 -0800,chicago,
7372,5.69634891857601e+17,neutral,1.0,,,Delta,thatjonparsons,0,man smell left nd there stupid girl asking question yall help,,2015-02-22 15:08:36 -0800,massachusetts yall簡単に行く,Atlantic Time (Canada)
7373,5.69634729324122e+17,negative,0.6599,Customer Service Issue,0.3515,Delta,SibleyStepsOut,0,fyi last email response undrstnd wasnt best 4 hope 2 wlcm u back onbrd n future nice touch lol,,2015-02-22 15:07:57 -0800,washington dc metro,Eastern Time (US & Canada)
7374,5.69634575653183e+17,neutral,1.0,,,Delta,rambinasaurus,0,think selected already,,2015-02-22 15:07:20 -0800,,Atlantic Time (Canada)
7375,5.69633643821441e+17,negative,1.0,Cancelled Flight,0.6807,Delta,AIMPortW,0,last flight cancelled flightled 2 hour change light bulb sitting waiting maintenance unreal,,2015-02-22 15:03:38 -0800,,
7376,5.69633562879619e+17,positive,0.6711,,,Delta,Tom_Constantin,0,thanks answering question,,2015-02-22 15:03:19 -0800,3ø4,Quito
7377,5.69633484333052e+17,neutral,0.3398,,0.0,Delta,AIMPortW,0,wasnt delayed cabcelled,,2015-02-22 15:03:00 -0800,,
